"Rule ID","Link","Link","Link","Link","Link","Title","Body","Title","Body"
"websphere-jms-03000","https://docs.oracle.com/javaee/6/tutorial/doc/bnceh.html#bnces","","","","","IBM JMS {type} message","
                                JMS {type} messages represent the actual data passed through JMS destinations. This reference should be
                                replaced with the Java EE standard API `javax.jms.{type}Message`.
                            ",""
"websphere-jms-04000","https://docs.oracle.com/javaee/6/tutorial/doc/bnceh.html","","","","","IBM proprietary interface {prefix}{type}","
                                {prefix}{type} is an IBM proprietary interface and needs to be migrated to the Java EE standard API `javax.jms.{type}`.
                            ",""
"websphere-catchall-00000","","","","","","IBM proprietary type reference","
                                This is an IBM proprietary type ({package}.{type}) and needs to be migrated to a compatible API. There is currently no detailed
                                information about this type.
                            ",""
"websphere-catchall-00001","","","","","","IBM ILog proprietary type reference","
                                This is an IBM ILog proprietary type (ilog.{subpackage}.{type}) and needs to be migrated to a compatible API. There is currently no detailed
                                information about this type.
                            ",""
"websphere-other-01000","https://access.redhat.com/documentation/en-US/JBoss_Enterprise_Application_Platform/6.4/html/Administration_and_Configuration_Guide/Configure_the_Java_Connector_Architecture_JCA_Subsystem.html","http://www.javaworld.com/article/2077671/build-ci-sdlc/the-wise-work-manager-for-context-based-scoping.html","https://jcp.org/en/jsr/detail?id=237","","","IBM Work Manager","
                        WebSphere Asynchronous Work is a Work Manager, whose purpose is to
                        allow the user utilizing threads while letting the
                        container manage them.
                        For migration to JBoss EAP 6, [replace with JCA Work
                        Manager](https://access.redhat.com/documentation/en-US/JBoss_Enterprise_Application_Platform/6.4/html/Administration_and_Configuration_Guide/Configure_the_Java_Connector_Architecture_JCA_Subsystem.html).
                    ","IBM WorkManager",""
"websphere-other-02000","http://docs.oracle.com/javaee/6/api/javax/ejb/Singleton.html","http://docs.oracle.com/javaee/6/api/javax/ejb/Startup.html","","","","WebSphere Startup Service","
                        WebSphere Startup Service serves as a callback to be invoked when the server or application starts.
                        When migrating to
                        JBoss EAP 6, this has to be replaced with standard EJB 3.1 Startup Bean,
                        using `@Startup @Singleton` class and `@PostConstruct`
                        method.
                    ","WebSphere Startup Service",""
"websphere-mqe-00000","https://docs.oracle.com/javaee/6/tutorial/doc/bnceh.html","http://www-01.ibm.com/support/knowledgecenter/SSVHEW_6.2.0/com.ibm.mqe.javadoc/java/overview-summary.html","","","","IBM MQe client API","WebSphere MQe client API is used to communicate with the MQ server from client-side applications.
                        For JBoss EAP 6, this needs to be replaced with standard Java EE 6 JMS API, or with HornetQ client API.
                    ",""
"websphere-mqe-01000","https://access.redhat.com/documentation/en-US/JBoss_Enterprise_Application_Platform/6.4/html/Administration_and_Configuration_Guide/Deploy_the_WebSphere_MQ_Resource_Adapter.html","http://www-01.ibm.com/support/knowledgecenter/SSVHEW_6.2.0/com.ibm.mqe.javadoc/java/com/ibm/mqe/adapters/package-summary.html","","","","IBM MQe com.ibm.mqe.adapters.MQe{type}Adapter","
                        IBM MQe {type} adapter provides plug-in communications adapters or data storage adapters for queue managers. These can
                        be deployed to JBoss EAP.
                    ",""
"websphere-mqe-02000","https://access.redhat.com/documentation/en-US/JBoss_Enterprise_Application_Platform/6.4/html-single/Administration_and_Configuration_Guide/index.html#Configure_the_JMS_Server1","http://www-01.ibm.com/support/knowledgecenter/SSVHEW_6.2.0/com.ibm.mqe.javadoc/java/com/ibm/mqe/administration/package-summary.html","","","","IBM MQe com.ibm.mqe.administration.MQe{type}AdminMsg","IBM MQe {type} administration API provides classes used to administer and monitor a WebSphere MQ Everyplace queue manager. In
                        JBoss EAP 6, the JMS destinations can be configured with the JBoss Admin CLI.
                    ",""
"websphere-mqe-03000","https://access.redhat.com/documentation/en-US/JBoss_Enterprise_Application_Platform/6.4/html-single/Development_Guide/index.html#About_Security_Domains","","","","","IBM MQe com.ibm.mqe.jms.MQeJMSAuthenticator","
                        `MQeJMSAuthenticator` is a WebSphere proprietary JMS authentication API.
                        To migrate to JBoss EAP 6, replace with Java EE 6 JAAS for JMS authentication.
                    ",""
"websphere-mqe-04000","","","","","","IBM MQe com.ibm.mqe.jms.MQeJMSMsgFieldNames","
                        IBM MQe constants are used to name fields when a JMS message is mapped to an `MQeMsgObject`. These are provided to
                        enable WebSphere MQ Everyplace applications to interpret messages sent by JMS or to construct messages that a JMS application
                        will understand.

                        These settings can be discarded when migrating to JBoss EAP 6 with HornetQ.
                    ",""
"jboss-eap5-xml-01000","https://developer.jboss.org/wiki/JBossCacheOfficialDocumentation","","","","","JBoss Cache","
                        JBoss Cache TreeCache is a distributed tree-like structure that is replicated across several members.
                        Updates will be multicast to all group members reliably and in the same order.
                    ",""
"jboss-eap5-xml-02000","http://www.jboss.org/j2ee/dtd/","","","","","JBoss 5.x EAR Descriptor","
                        A JBoss specific EAR descriptor allows extensions to Java EE EAR archives configuration.
                    ",""
"jboss-eap5-xml-03000","https://access.redhat.com/documentation/en-US/JBoss_Enterprise_Application_Platform/5/html/Microcontainer_User_Guide/sect-JBoss_Microcontainer_User_Guide-The_ClassLoading_Layer-ClassLoading.html","","","","","JBoss Classloading configuration, typically in jboss-classloading.xml.","
                        JBoss EAP 5 allows detailed classloading configuration.
                    ",""
"jboss-eap5-xml-04000","https://access.redhat.com/documentation/en-US/JBoss_Enterprise_Application_Platform/5/html/Microcontainer_User_Guide/sect-JBoss_Microcontainer_User_Guide-The_ClassLoading_Layer-ClassLoading.html","","","","","JBoss EAP 5 Classloading Configuration","
                        JBoss EAP 5 allows detailed classloading configuration.
                    ",""
"jboss-eap5-xml-05000","https://docs.jboss.org/seam/latest/reference/html/xml.html","","","","","JBoss Seam Components","
                        Allows to configure a Seam component using XML: to isolate deployment-specific information from
                        the Java code, to enable the creation of re-usable frameworks, to configure Seam's built-in functionality, etc.
                        Seam provides two basic approaches to configuring components:
                        configuration via property settings in a properties file or in `web.xml`,
                        and configuration via `components.xml`.
                    ",""
"jboss-eap5-xml-06000","https://docs.jboss.org/seam/latest/reference/html_single/","","","","","JBoss Seam Pages","
                        The `pages.xml` file specifies the page flow and other configuration of the Seam Framework.
                    ",""
"jboss-eap5-xml-07000","","","","","","JBoss Seam Page","",""
"jboss-eap5-xml-08000","","","","","","JBoss EAR Configuration","
                        The `jboss-app.xml` file configures a Java EE application deployments specifically for JBoss EAP.
                    ",""
"jboss-eap5-xml-09000","","","","","","JBoss Web Application Descriptor","
                        The `jboss-web.xml` file configures a Java EE web application specifically for JBoss EAP.
                        It is an extension to standard `web.xml`.
                    ",""
"jboss-eap5-xml-10000","https://access.redhat.com/documentation/en-US/JBoss_Enterprise_Application_Platform/6.4/html/Development_Guide/chap-Class_Loading_and_Modules.html","https://access.redhat.com/documentation/en-US/JBoss_Enterprise_Application_Platform/5/html/Microcontainer_User_Guide/sect-JBoss_Microcontainer_User_Guide-The_ClassLoading_Layer-ClassLoading.html","","","","JBoss 5 Classloader Configuration","
                        In EAP 6, the classloading configuration is not done through `jboss-classloading.xml`.
                        Since EAP 6 it is of modular nature, based on JBoss Modules.
                        Learn how to divide your application's dependencies into modules
                        and what dependencies and APIs are available automatically.
                    ","JBoss 5 Classloader Configuration","
                        The `jboss-classloading.xml` file allows customization of classloading in JBoss EAP 5.
                    "
"jboss-eap5-xml-11000","https://access.redhat.com/documentation/en-US/JBoss_Enterprise_Application_Platform/6/html/Development_Guide/chap-Class_Loading_and_Modules.html","","","","","JBoss Module and Classloading Configuration (since AS 7 / EAP 6)","
                        The `jboss-deployment-structure.xml` file allows the creator of the deployment to control the dependencies
                        and classloading of deployments.
                    ",""
"jboss-eap5-xml-12000","https://docs.jboss.org/jbossas/docs/Server_Configuration_Guide/4/html/The_CMP_Engine-The_jbosscmp_jdbc_Structure.html","","","","","JBoss EJB 2 CMP Deployment Descriptor","
                        The `jbosscmp-jdbc.xml` is a deployment decriptor controlling the Container Managed Persistence.
                    ",""
"jboss-eap5-xml-13000","http://docs.jboss.org/ejb3/app-server/tutorial/jboss_deployment_descriptor/jboss_dd.html","","","","","JBoss EJB Deployment Descriptor (prior to AS 7 / EAP 6)","
                        The `jboss.xml` descriptor in deployments is ignored by JBoss AS 7+ or JBoss EAP 6+.
                        Replace it with `jboss-ejb3.xml`.
                    ",""
"jboss-eap5-xml-14000","http://docs.oracle.com/javase/7/docs/technotes/guides/security/jaas/JAASRefGuide.html","","","","","JBoss EAP security-domain configuration - java:/jaas/","
                        `java:/jaas/` is a JBoss EAP `security-domain` URI.
                        Remove the `java:/jaas/` prefix for `security-domain` elements in AS 7 / EAP 6.
                    ",""
"jboss-eap5-xml-16000","https://access.redhat.com/documentation/en/red-hat-jboss-enterprise-application-platform/version-6.4/red-hat-jboss-enterprise-application-platform-64-how-to-configure-server-security","http://docs.jboss.org/jbosssecurity/docs/6.0/security_guide/html/Login_Modules.html","","","","JBoss Security Configuration Descriptor (prior to AS 7 / EAP 6)","
                        When migrating to JBoss AS 7 or JBoss EAP 6+,
                        the `login-config.xml` descriptor is no longer supported.
                        Security is now configured in the `security-domain` element inside the server configuration.
                    ","JBoss Security Configuration Descriptor (prior to AS 7 / EAP 6)",""
"jboss-eap5-xml-17000","https://access.redhat.com/documentation/en-US/JBoss_Enterprise_Application_Platform/6/html/Development_Guide/jboss-ejb3xml_Deployment_Descriptor_Reference.html","","","","","JBoss EJB 3 Deployment Descriptor (JBoss AS 7 / JBoss EAP 6 and later)","
                        A JBoss specific EJB 3 configuration allows extensions of Java EE EJB 3.
                    ",""
"jboss-eap5-xml-18000","https://access.redhat.com/documentation/en-US/JBoss_Enterprise_Application_Platform/6.3/html/Migration_Guide/sect-Web_Services_Changes.html","","","","","JBoss Webservices Deployment Descriptor (JBoss AS 7 / JBoss EAP 6 and later)","
                        JBossWS 4.0 introduces a new deployment descriptor to configure web services.
                        The `jboss-webservices.xml` file provides additional information for the given deployment
                        and partially replaces the obsolete `jboss.xml` file.

                        For EJB webservice deployments, the expected location of the `jboss-webservices.xml` descriptor file
                        is in the `META-INF/` directory. For POJO and EJB webservice endpoints bundled in WAR file,
                        the expected location of the `jboss-webservices.xml` file is in the `WEB-INF/` directory.
                    ",""
"jboss-eap5-xml-19000","","","","","","JBoss application Descriptor","","JBoss application descriptor with missing DTD",""
"jboss-eap5-xml-20000","","","","","","JBoss EAP 4 JMS configuration","",""
"jboss-eap5-java-01000","","","","","","JBoss EAP 5 JMX ManagementBean","",""
"jboss-eap5-java-02000","","","","","","javax.jms.QueueConnectionFactory","`QueueConnectionFactory` was used to obtain connection to JMS queues.
                        Replace the lookup string `QueueConnectionFactory` with `ConnectionFactory`.
                    ",""
"jboss-eap5-java-04000","https://docs.jboss.org/ejb3/docs/reference/build/reference/en/html/jboss_extensions.html","https://docs.jboss.org/ejb3/embedded/api/org/jboss/annotation/ejb/package-summary.html","","","","org.jboss.annotation.ejb.Service","
                        The `@Service` annotation is one of JBoss EJB 3.0 extensions which creates a singleton EJB.
                        Use the new `org.jboss.ejb3.annotation.Service` instead.
                    ",""
"jboss-eap5-java-05000","https://docs.jboss.org/ejb3/docs/reference/build/reference/en/html/jboss_extensions.html","https://docs.jboss.org/ejb3/embedded/api/org/jboss/annotation/ejb/package-summary.html","","","","org.jboss.annotation.ejb.Management","
                        The `@Management` annotation is one of JBoss EJB 3.0 extensions which wraps the the bean
                        as an MBean and install it in the JBoss MBean Server.
                        Use the new `org.jboss.ejb3.annotation.Management` instead.
                    ",""
"jboss-eap5-java-06000","https://docs.jboss.org/ejb3/docs/reference/build/reference/en/html/jboss_extensions.html","https://docs.jboss.org/ejb3/embedded/api/org/jboss/annotation/ejb/package-summary.html","","","","org.jboss.annotation.ejb.LocalBinding","
                        The `@LocalBinding` annotation is one of JBoss EJB 3.0 extensions
                        which specifies the local jndi binding for an EJB local interface.
                        Migrate to `org.jboss.ejb3.annotation.LocalBinding`.
                    ",""
"jboss-eap5-java-07000","https://docs.jboss.org/ejb3/docs/reference/build/reference/en/html/jboss_extensions.html","https://docs.jboss.org/ejb3/embedded/api/org/jboss/annotation/ejb/package-summary.html","","","","org.jboss.annotation.ejb.Depends","
                        The `@Depends` annotation is one of JBoss EJB 3.0 extensions
                        which specifies a deployment dependency for a bean.
                        Validate that a JBoss EAP 6 Dependency exists.
                    ",""
"xml-resin-01000","https://access.redhat.com/documentation/en-US/JBoss_Enterprise_Application_Platform/6.2/html/Security_Guide/jboss-webxml_Configuration_Reference.html","","","","","Resin Web Application Descriptor"," An Resin specific file defining an application configuration. Such a file may define URL paths, internal resin ids, root directory path etc. This is Resin specific and needs to be migrated to web.xml or jboss-web.xml",""
"xml-glassfish-01000","https://access.redhat.com/documentation/en-US/JBoss_Enterprise_Application_Platform/6.2/html/Security_Guide/jboss-webxml_Configuration_Reference.html","","","","","Glassfish Web Descriptor"," Glassfish specific web descriptor file that is by convention named glassfish-web.xml. It is used to configure web application properties likes cache, session configuration, JNDI name binding etc.",""
"xml-glassfish-02000","https://access.redhat.com/documentation/en-US/JBoss_Enterprise_Application_Platform/6/html/Development_Guide/jboss-ejb3xml_Deployment_Descriptor_Reference.html","","","","","Glassfish EJB Descriptor"," Glassfish specific ejb configuration file used to configure EJBs, map them to jndi names etc.",""
"xml-glassfish-03000","http://www.jboss.org/schema/jbossas/jboss-app_7_0.xsd","","","","","Glassfish Application EAR configuration file"," Glassfish-application  is a Glassfish specific EAR configuration file used to configure security roles, url addresses, JNDI binding etc. This file is glassfish specific and needs to be migrated to application.xml or jboss-app.xml.",""
"jrun-catchall-00000","","","","","","JRun","",""
"jrun-catchall-00001","","","","","","JRunX","",""
"xml-jrun-01000","https://access.redhat.com/documentation/en-US/JBoss_Enterprise_Application_Platform/6.2/html/Security_Guide/jboss-webxml_Configuration_Reference.html","","","","","JRun Web App descriptor"," JRun web descriptor is a file that is by convention named jrun-web. It is JRun specific configuration file used to configure JRun server. This file is not supported in JBoss EAP 6 and needs to be migrated to web.xml or JBoss-specific jboss-web.xml",""
"xml-jrun-02000","https://access.redhat.com/documentation/en-US/JBoss_Enterprise_Application_Platform/6/html/Development_Guide/jboss-ejb3xml_Deployment_Descriptor_Reference.html","","","","","JRun ejb-jar configuration"," JRun ejb configuration file used to configure EJBs, map them to jndi names etc.",""
"jsp-01000","","","","","","Empty import definition in a JSP","
                        Empty import definition in .jsp or .jspf files would fail in compilation time and needs to be removed.
                    ",""
"xml-jonas-01000","https://access.redhat.com/documentation/en-US/JBoss_Enterprise_Application_Platform/6.2/html/Security_Guide/jboss-webxml_Configuration_Reference.html","","","","","JOnAS Web Descriptor"," JOnAS web descriptor is a file that is by convention named jonas-web.xml. It is JOnAS specific configuration file used to map JNDI name to bean reference name, bind virtual host address, specify root url for binding the application etc. This file is not supported in JBoss EAP 6 and needs to be migrated to web.xml or JBoss-specific jboss-web.xml.",""
"weblogic-webapp-01000","https://access.redhat.com/articles/1332613","","","","","WebLogic Virtual directory mapping","Virtual directories supported in WebLogic are not supported in JBoss EAP.",""
"weblogic-webapp-02000","https://access.redhat.com/articles/1249423","","","","","WebLogic Proprietary Servlet Annotations","
                        Replace the proprietary WebLogic @WLServlet annotation with the Java EE 6 standard @WebServlet annotation.

                        See the
                        [javax.servlet.annotation JavaDoc](http://docs.oracle.com/javaee/6/api/javax/servlet/annotation/package-summary.html) for more
                        information.
                    ",""
"weblogic-webapp-03000","https://access.redhat.com/articles/1249423","","","","","WebLogic Proprietary Servlet Annotations","
                        Replace the proprietary WebLogic @WLInitParam annotation with the Java EE 6 standard @WebInitParam annotation.

                        See the
                        [javax.servlet.annotation JavaDoc](http://docs.oracle.com/javaee/6/api/javax/servlet/annotation/package-summary.html) for more
                        information.
                    ",""
"weblogic-webapp-04000","https://access.redhat.com/articles/1249423","","","","","WebLogic Proprietary Servlet Annotations","
                        Replace the proprietary WebLogic @WLFilter annotation with the Java EE 6 standard @WebFilter annotation.

                        See the
                        [javax.servlet.annotation JavaDoc](http://docs.oracle.com/javaee/6/api/javax/servlet/annotation/package-summary.html) for more
                        information.
                    ",""
"weblogic-webapp-05000","https://access.redhat.com/articles/1326703","http://docs.oracle.com/javaee/6/api/javax/servlet/ServletContextEvent.html","http://docs.oracle.com/cd/E13222_01/wls/docs90/programming/lifecycle.html","","","WebLogic ApplicationLifecycleEvent","
                        WebLogic ApplicationLifecycleEvent must be replaced with standard Java EE ServletContextEvent. Otherwise, a
                        custom
                        solution using CDI's ApplicationScoped beans or EJB's @Startup beans is required in order to propagate a custom event
                        object
                        because ServletContextEvent types are not extendible in the standard Java EE programming model.

                        Use a
                        `javax.servlet.ServletContextListener` with `@javax.annotation.servlet.WebListener`, or an EJB 3.1 `@javax.ejb.Startup`
                        `@javax.ejb.Singleton`
                        service bean.
                    ",""
"weblogic-webapp-06000","https://access.redhat.com/articles/1326703","http://docs.oracle.com/javaee/6/api/javax/servlet/ServletContextEvent.html","http://docs.oracle.com/cd/E13222_01/wls/docs90/programming/lifecycle.html","","","WebLogic ApplicationLifecycleListener","
                        WebLogic ApplicationLifecycleListener must be replaced with standard Java EE ServletContextListener types. Otherwise, a
                        solution using CDI's ApplicationScoped beans or EJB's @Startup beans is required.

                        Use a
                        `javax.servlet.ServletContextListener`
                        with `@javax.annotation.servlet.WebListener`, or an EJB 3.1 `@javax.ejb.Startup`
                        `@javax.ejb.Singleton` service bean.
                    ",""
"weblogic-webapp-07000","http://docs.oracle.com/cd/E12839_01/apirefs.1111/e13941/weblogic/security/Security.html","","","","","WebLogic Security API","",""
"weblogic-webapp-08000","https://access.redhat.com/documentation/en-US/JBoss_Enterprise_Application_Platform/6.4/html-single/API_Documentation/files/javadoc/org/jboss/security/SecurityContextAssociation.html","","","","","Reference to weblogic.security.Security","Migrate to JBoss EAP 6: org.jboss.security.SecurityContextAssociation",""
"weblogic-webapp-09000","https://access.redhat.com/articles/1329213","","","","","WebLogic proprietary annotation ServletAuthentication","Migrate to Standard Java EE 6 Servlet Security: javax.servlet.annotation.ServletSecurity",""
"weblogic-xml-descriptor-01000","https://access.redhat.com/articles/1328043","","","","","weblogic-application.xml Elements mapping","Oracle WebLogic Server EAR configures some application settings through the `application-param` element. These settings
                        could be replaced with `context-param` elements in Java EE Servlet `web.xml` descriptor.
                    ","WebLogic EAR Application Descriptor","
                        The weblogic-application.xml deployment descriptor file is used to describe Oracle WebLogic Server EAR archives
                    "
"weblogic-xml-descriptor-02000","https://access.redhat.com/articles/1326803","","","","","WebLogic Entity EJB Configuration","WebLogic Entity EJB Configuration are used for RDBMS based persistence services.",""
"weblogic-xml-descriptor-03000","https://access.redhat.com/articles/1326823","","","","","WebLogic `delay-updates-until-end-of-tx` configuration element","
                        The WebLogic &lt;delay-updates-until-end-of-tx&lt; configuration element, which defaults to `true`,
                        is used for performance reasons to delay updates to the persistent store of all beans
                        until the end of the transaction. When set to `false`, updates are sent to the
                        database after each method invocation, but are not committed until the end of the transaction.
                        This allows other processes to access the
                        persisted data while the transaction is waiting to be completed.
                        In JBoss EAP 6, you can achieve the same
                        behavior by specifying
                        the &lt;sync-on-commit-only&gt; in jbosscmp-jdbc.xml file.
                    ",""
"weblogic-xml-descriptor-04000","https://access.redhat.com/articles/1326823","","","","","WebLogic EJB XML","",""
"weblogic-xml-descriptor-05000","https://access.redhat.com/articles/1326823","","","","","WebLogic EJB XML","",""
"weblogic-xml-descriptor-06000","https://access.redhat.com/articles/1326823","","","","","WebLogic EJB XML","",""
"weblogic-xml-descriptor-06001","http://docs.oracle.com/javaee/6/api/javax/ejb/AccessTimeout.html","","","","","WebLogic Stateful Session Bean","Replace WebLogic proprietary configuration by Java EE 6 annotation @AccessTimeout.
                  The equivalent usage is `@AccessTimeout(value= -1)`",""
"weblogic-xml-descriptor-07000","","","","","","WebLogic SOAP Client Mapping","",""
"weblogic-xml-descriptor-08000","","","","","","Java to WSDL Mapping","",""
"weblogic-xml-descriptor-09000","","","","","","WebLogic Webservice Policy","",""
"weblogic-xml-descriptor-10000","https://access.redhat.com/documentation/en-US/JBoss_Enterprise_Application_Platform/6.4/html/Development_Guide/chap-JAX-RS_Web_Services.html","https://access.redhat.com/documentation/en-US/JBoss_Enterprise_Application_Platform/6.4/html/Development_Guide/chap-JAX-WS_Web_Services.html","","","","Webservice Type","WebLogic webservices can be migrated to `jboss-webservices.xml` descriptor or to a Java EE standard Annotation based
                            configuration. Reference the JBoss EAP 6 product documentation for more information.
                        ","WebLogic Webservice Descriptor",""
"weblogic-xml-descriptor-11000","https://access.redhat.com/documentation/en-US/JBoss_Enterprise_Application_Platform/6.4/html-single/Administration_and_Configuration_Guide/index.html#sect-Configuration1","","","","","WebLogic JMS Descriptor","",""
"weblogic-xml-descriptor-12000","https://access.redhat.com/articles/1326803","https://access.redhat.com/articles/1327803","","","","WebLogic Web Application Descriptor","",""
"weblogic-xml-descriptor-13000","","","","","","WebLogic RMI XML Version 1.x","",""
"weblogic-xml-descriptor-14000","","","","","","WebLogic Webservice Type Mapping","",""
"weblogic-xml-descriptor-15000","","","","","","WebLogic Services Configuration","WebLogic specific configuration of web services runtime parameters",""
"weblogic-xml-descriptor-16000","","","","","","WebLogic-specific Webservice Ant Tasks","",""
"weblogic-xml-descriptor-17000","","","","","","WebLogic Annotation Manifest","
                        In this file, the value set for a property by a metada annotation
                        can be overriden. (It does not override the values set by a setter method.)
                    ",""
"weblogic-xml-descriptor-18000","https://access.redhat.com/articles/1329173","","","","","plan.xml deployment descriptor file","
                        WebLogic `plan.xml` deployment descriptor file provides a way
                        to target the application deployment for a specific environment.
                    ",""
"weblogic-catchall-01000","","","","","","Proprietary type reference found","
                                This is an Oracle proprietary type (`com.bea{subpackage}.{type}`) and needs to be migrated to a compatible API. There is currently no detailed
                                information about this type.
                            ",""
"weblogic-catchall-02000","","","","","","Proprietary type reference found","
                                This is an Oracle proprietary type (`com.oracle{subpackage}.{type}`) and needs to be migrated to a compatible API. There is currently no detailed
                                information about this type.
                            ",""
"weblogic-catchall-03000","","","","","","Proprietary type reference found","
                                This is an Oracle proprietary type (`com.tangosol{subpackage}.{type}`) and needs to be migrated to a compatible API. There is currently no detailed
                                information about this type.
                            ",""
"weblogic-catchall-04000","","","","","","Proprietary type reference found","
                                This is an Oracle proprietary type (`com.weblogic{subpackage}.{type}`) and needs to be migrated to a compatible API. There is currently no detailed
                                information about this type.
                            ",""
"weblogic-catchall-05000","","","","","","Oracle proprietary type reference","
                                This is an Oracle proprietary type (`bea.{remainder}`) and needs to be migrated to a compatible API. There is currently no detailed
                                information about this type.
                            ",""
"weblogic-catchall-06000","","","","","","Oracle proprietary type reference","
                                This is an Oracle proprietary type (`oracle.{remainder}`) and needs to be migrated to a compatible API. There is currently no detailed
                                information about this type.
                            ",""
"weblogic-catchall-07000","","","","","","Oracle proprietary type reference","
                                This is an Oracle proprietary type (`oracle.sql.{remainder}`) and needs to be migrated to a compatible API. There is currently no detailed
                                information about this type.
                            ",""
"weblogic-catchall-08000","","","","","","Oracle proprietary type reference","
                                This is an Oracle proprietary type (`weblogic.{remainder}`) and needs to be migrated to a compatible API. There is currently no detailed
                                information about this type.
                            ",""
"weblogic-01000","https://docs.oracle.com/javaee/6/tutorial/doc/bnboy.html","","","","","WebLogic Scheduled Job","
                        WebLogic scheduled jobs should be migrated to use the EJB Timer Service.

                        More information is available within the [Java EE
                        6 Tutorial](https://docs.oracle.com/javaee/6/tutorial/doc/bnboy.html).
                    ","WebLogic Scheduled Job",""
"weblogic-02000","https://commons.apache.org/proper/commons-lang/","","","","","WebLogic StringUtils Usage","Replace with the StringUtils class from Apache Commons.",""
"weblogic-03000","","","","","","WebLogic Specific Apache XML Package","
                        Code using this package should be replaced with code using the org.apache.xml package from [Apache
                        Xerces](http://xerces.apache.org/).
                    ",""
"weblogic-04000","http://docs.oracle.com/javaee/7/api/javax/transaction/TransactionManager.html","","","","","WebLogic TransactionManager Usage","Replace with the Java EE standard
                        [javax.transaction.TransactionManager](http://docs.oracle.com/javaee/7/api/javax/transaction/TransactionManager.html)
                    ",""
"weblogic-05000","","","","","","WebLogic TransactionManager Usage of resume method","Replace with the Java EE standard method `javax.transaction.TransactionManager.resume(Transaction tx)`.",""
"weblogic-06000","","","","","","WebLogic TransactionManager Usage of suspend method","Replace with the Java EE standard `javax.transaction.TransactionManager.suspend()`",""
"weblogic-07000","","","","","","WebLogic TxHelper Usage","Remove the `weblogic.transaction.TxHelper` import statement.",""
"weblogic-08000","","","","","","WebLogic ClientTxHelper","
                            Look up the Java Enterprise Edition `javax.transaction.TransactionManager` in JBoss EAP using the following code:

                            ```java
                            InitialContext context = new InitialContext();
                            TransactionManager transactionManager =
                            (TransactionManager)context.lookup(""java:jboss/TransactionManager"");
                            ```
                            
                        ",""
"weblogic-09000","https://docs.oracle.com/database/121/JAJDB/oracle/jdbc/class-use/OracleClob.html","http://docs.oracle.com/javase/7/docs/api/java/sql/Clob.html","","","","WebLogic JDBC Code","
                        This Oracle and WebLogic specific code (`OracleThinClob`) should be replaced with the use
                        of the java.sql.Clob interface.
                    ",""
"weblogic-10000","https://docs.oracle.com/database/121/JAJDB/oracle/jdbc/class-use/OracleClob.html","http://docs.oracle.com/javase/7/docs/api/java/sql/Clob.html","","","","WebLogic JDBC Code","
                        This code is specific to WebLogic and should be replaced with `java.sql.Clob.setCharacterStream(1)`
                    ",""
"weblogic-11000","https://docs.oracle.com/javase/7/docs/technotes/guides/logging/overview.html","http://www.jboss.org/quickstarts/eap/logging/","","","","WebLogic Logger Usage","
                        The WebLogic `NonCatalogLogger` is not supported on JBoss EAP, and should be migrated to a supported logging framework,
                        such as the JDK Logger or JBoss Logging:

                        ```java
                        import java.util.logging.Logger;
                        Logger LOG = Logger.getLogger(""MyLogger"");
                        ```
                        
                    ",""
"weblogic-12000","https://access.redhat.com/articles/1329233","https://access.redhat.com/solutions/42463","","","","WebLogic uses Oracle FCF JDBC property","
                        Oracle Fast Connection Failover is specific property supported only by Oracle JDBC driver which provides support
                        for their vendor's special features transparently to the application server in which they are deployed.

                        For example, one can supply a URL like this to the Oracle JDBC driver and the driver will provide transparent load-balancing and fail-over:
                        ```
                        <xa-datasource-property name=""URL"">jdbc:oracle:thin:@(DESCRIPTION=(ADDRESS_LIST=(LOAD_BALANCE=ON)(FAILOVER=ON)(ADDRESS=(PROTOCOL=TCP)(HOST=my.host.org)(PORT=1521))(ADDRESS=(PROTOCOL=TCP)(HOST=my.host.org)(PORT=1521)))(CONNECT_DATA=(SERVICE_NAME=servjboss)(failover_mode=(type=select)(method=basic)))</xa-datasource-property>
                        ```
                        
                        
                    ",""
"weblogic-13000","https://access.redhat.com/articles/1329253","https://access.redhat.com/articles/1329253","","","","WebLogic Side-By-Side Redeployment Configuration","
                        Oracle WebLogic Server includes a proprietary side-by-side production redeployment feature. For applications that meet certain requirements and restrictions, the new version of the application is deployed while the older version is still running. The old and new applications must be running on the same server or cluster. The new version of the application accepts new web session requests while the older version finishes processing requests already in process. Upon completion of the existing session requests, the older version of the application is then undeployed.
                        In JBoss EAP, you can either deploy the new application to a secondary server group or cluster, or deploy the new application serially to the same clustered domain.
                    ","WebLogic Side-By-Side Redeployment",""
"weblogic-15000","https://access.redhat.com/articles/1329073","","","","","WebLogic Oracle Wallet used","
                        WebLogic administrators use wallets created by Oracle Wallet Manager to manage public key security credentials on application clients and servers.
                        These wallets must first be converted to standard Java KeyStore (JKS) entries that can then be used to configure the credentials in JBoss EAP 6.
                    ",""
"weblogic-016000","","","","","","WebLogic Initial Context Configuration","
                    
                        `WLInitialContextFactory` is an implementation of `InitialContextFactory`
                        used to get object instances from JNDI. The equivalent functionality needs to be configured on JBoss EAP 6.

                        `InitialContextFactory` is provided by EAP and you only need to instantiate `InitialContext ctx = new InitialContext();`.
                    
                    ",""
